Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Region,City,Payment Method,Customer Type,Profit Margin,Year,Month,Month Name,Year-Month
O025288,2024-09-23,C09245,Customer 9245,P040,USB Hubs 4,Computer Accessories,USB Hubs,1,2074.0,0.0936,1879.95,1164.91,715.04,South,Hyderabad,Net Banking,New,0.3803505412377988,2024,9,Sep,2024-09
O012058,2024-11-13,C09246,Customer 9246,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.3,1521.1,1098.09,423.01,West,Mumbai,UPI,New,0.2780947998159227,2024,11,Nov,2024-11
O043268,2025-06-11,C09246,Customer 9246,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,2,1752.0,0.1444,2998.07,1705.79,1292.28,East,Ranchi,UPI,Returning,0.43103730066342677,2025,6,Jun,2025-06
O034661,2025-11-07,C09246,Customer 9246,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.066,1113.27,751.33,361.94,West,Nagpur,Debit Card,Returning,0.32511430290944693,2025,11,Nov,2025-11
O010815,2024-04-18,C09247,Customer 9247,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.3,1253.7,1125.1,128.6,West,Pune,UPI,New,0.10257637393315784,2024,4,Apr,2024-04
O010182,2025-03-22,C09247,Customer 9247,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.1984,1876.58,1773.39,103.19,South,Kochi,Credit Card,Returning,0.05498832983405983,2025,3,Mar,2025-03
O034393,2025-11-27,C09247,Customer 9247,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.2183,786.44,741.41,45.03,South,Bengaluru,Cash on Delivery,Returning,0.05725802349829612,2025,11,Nov,2025-11
O007593,2024-03-16,C09248,Customer 9248,P051,Smartwatches 3,Smart Gadgets,Smartwatches,1,759.0,0.0578,715.14,462.71,252.44,North,Delhi,Credit Card,New,0.35299381939200714,2024,3,Mar,2024-03
O037420,2024-05-29,C09248,Customer 9248,P016,Cases 4,Mobile Accessories,Cases,2,835.0,0.2637,1229.6,885.25,344.35,East,Guwahati,Credit Card,Returning,0.2800504229017567,2024,5,May,2024-05
O047230,2024-05-30,C09248,Customer 9248,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.0198,1237.05,742.74,494.31,South,Hyderabad,UPI,Returning,0.39958772887110466,2024,5,May,2024-05
O049063,2024-10-11,C09248,Customer 9248,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.1045,1934.25,1332.14,602.11,South,Chennai,UPI,Returning,0.31128861315755463,2024,10,Oct,2024-10
O007739,2025-06-06,C09249,Customer 9249,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.1392,447.6,272.15,175.46,South,Coimbatore,UPI,New,0.3920017873100983,2025,6,Jun,2025-06
O016554,2025-07-04,C09249,Customer 9249,P066,Mini Fans 2,Smart Gadgets,Mini Fans,3,1749.0,0.1679,4365.79,3064.57,1301.22,West,Nagpur,UPI,Returning,0.29804915032559975,2025,7,Jul,2025-07
O021444,2025-03-29,C09250,Customer 9250,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.0419,604.57,371.37,233.2,South,Bengaluru,Cash on Delivery,New,0.38572869973700313,2025,3,Mar,2025-03
O039951,2025-12-19,C09250,Customer 9250,P025,Keyboards 1,Computer Accessories,Keyboards,1,2378.0,0.1779,1954.95,1459.73,495.22,East,Ranchi,UPI,Returning,0.25331594158418375,2025,12,Dec,2025-12
O006189,2024-12-07,C09251,Customer 9251,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1358,545.31,371.37,173.94,North,Delhi,Debit Card,New,0.3189745282499863,2024,12,Dec,2024-12
O012283,2025-01-31,C09252,Customer 9252,P011,Power Banks 3,Mobile Accessories,Power Banks,2,1237.0,0.0728,2293.88,1600.95,692.93,South,Bengaluru,UPI,New,0.30207770240814685,2025,1,Jan,2025-01
O005981,2024-11-13,C09253,Customer 9253,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.2915,590.92,512.75,78.17,East,Guwahati,Credit Card,New,0.13228525011845937,2024,11,Nov,2024-11
O044174,2025-04-12,C09253,Customer 9253,P013,Cases 1,Mobile Accessories,Cases,1,2002.0,0.1057,1790.45,1359.95,430.5,West,Ahmedabad,UPI,Returning,0.24044234689603172,2025,4,Apr,2025-04
O046195,2025-06-25,C09253,Customer 9253,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.0638,1421.15,996.25,424.9,East,Guwahati,UPI,Returning,0.29898321781655696,2025,6,Jun,2025-06
O020470,2025-07-01,C09253,Customer 9253,P030,Mice 2,Computer Accessories,Mice,1,2112.0,0.066,1972.63,1069.29,903.34,North,Amritsar,UPI,Returning,0.4579368660113655,2025,7,Jul,2025-07
O043792,2025-12-26,C09253,Customer 9253,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.1584,1277.61,996.25,281.36,North,Jaipur,Cash on Delivery,Returning,0.22022369893786056,2025,12,Dec,2025-12
O000044,2024-05-09,C09254,Customer 9254,P068,Mini Fans 4,Smart Gadgets,Mini Fans,1,1050.0,0.1541,888.14,511.18,376.96,South,Hyderabad,Cash on Delivery,New,0.42443758866845316,2024,5,May,2024-05
O025022,2024-04-17,C09255,Customer 9255,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.1472,711.24,512.75,198.49,North,Delhi,Credit Card,New,0.2790759799786289,2024,4,Apr,2024-04
O019468,2025-01-31,C09255,Customer 9255,P008,Cables 4,Mobile Accessories,Cables,3,2400.0,0.1588,6056.55,4063.79,1992.76,North,Lucknow,Cash on Delivery,Returning,0.32902560038305634,2025,1,Jan,2025-01
O046364,2025-09-07,C09255,Customer 9255,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.2126,1843.3,1773.39,69.91,West,Pune,Credit Card,Returning,0.03792654478381164,2025,9,Sep,2025-09
O039967,2025-12-17,C09255,Customer 9255,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.1138,1552.7,852.9,699.8,West,Ahmedabad,Debit Card,Returning,0.4506987827655052,2025,12,Dec,2025-12
O006518,2024-01-26,C09256,Customer 9256,P009,Power Banks 1,Mobile Accessories,Power Banks,3,558.0,0.143,1434.66,950.96,483.7,West,Pune,Cash on Delivery,New,0.33715305368519366,2024,1,Jan,2024-01
O017743,2024-01-05,C09257,Customer 9257,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.0432,497.53,272.15,225.39,South,Kochi,Credit Card,New,0.4530179084678311,2024,1,Jan,2024-01
O023759,2024-12-08,C09257,Customer 9257,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.1227,1571.24,1125.1,446.14,South,Bengaluru,UPI,Returning,0.28394134568875534,2024,12,Dec,2024-12
O037612,2025-02-23,C09257,Customer 9257,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.0705,1664.66,1125.1,539.56,South,Chennai,Cash on Delivery,Returning,0.3241262480025951,2025,2,Feb,2025-02
O000803,2024-09-18,C09259,Customer 9259,P065,Mini Fans 1,Smart Gadgets,Mini Fans,2,1976.0,0.0573,3725.4,2585.87,1139.54,South,Bengaluru,UPI,New,0.30588393192677293,2024,9,Sep,2024-09
O035530,2025-02-27,C09259,Customer 9259,P031,Mice 3,Computer Accessories,Mice,1,2284.0,0.1177,2015.07,1177.18,837.89,North,Amritsar,Credit Card,Returning,0.41581185765258777,2025,2,Feb,2025-02
O018688,2024-06-25,C09260,Customer 9260,P062,Trackers 2,Smart Gadgets,Trackers,3,1518.0,0.1057,4072.82,2988.76,1084.06,West,Nagpur,UPI,New,0.2661693863220078,2024,6,Jun,2024-06
O041032,2025-06-02,C09260,Customer 9260,P002,Chargers 2,Mobile Accessories,Chargers,2,1428.0,0.1646,2385.99,1745.06,640.93,West,Mumbai,Debit Card,Returning,0.2686222490454696,2025,6,Jun,2025-06
O049351,2025-12-30,C09260,Customer 9260,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.2121,1380.42,852.9,527.52,South,Chennai,UPI,Returning,0.38214456469770064,2025,12,Dec,2025-12
O017904,2024-01-26,C09261,Customer 9261,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.0934,1007.18,836.11,171.07,East,Kolkata,Debit Card,New,0.16985047359955519,2024,1,Jan,2024-01
O021942,2024-11-20,C09261,Customer 9261,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.1156,459.9,272.15,187.76,West,Mumbai,Cash on Delivery,Returning,0.4082626657969124,2024,11,Nov,2024-11
O044911,2025-05-18,C09261,Customer 9261,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.0396,606.02,371.37,234.64,North,Chandigarh,UPI,Returning,0.3871819411900597,2025,5,May,2025-05
O011345,2025-07-22,C09261,Customer 9261,P016,Cases 4,Mobile Accessories,Cases,2,835.0,0.0597,1570.37,885.25,685.12,North,Amritsar,Credit Card,Returning,0.4362793481790916,2025,7,Jul,2025-07
O008490,2025-10-01,C09261,Customer 9261,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.1033,902.11,741.41,160.71,South,Chennai,UPI,Returning,0.17814900621875382,2025,10,Oct,2025-10
O014158,2025-11-23,C09261,Customer 9261,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.2839,451.85,371.37,80.48,East,Ranchi,Credit Card,Returning,0.17811220537789088,2025,11,Nov,2025-11
O029008,2024-01-12,C09262,Customer 9262,P028,Keyboards 4,Computer Accessories,Keyboards,3,322.0,0.2566,718.16,646.34,71.83,South,Coimbatore,Debit Card,New,0.10001949426311686,2024,1,Jan,2024-01
O002760,2024-04-26,C09262,Customer 9262,P037,USB Hubs 1,Computer Accessories,USB Hubs,2,563.0,0.3,788.2,803.54,-15.34,East,Kolkata,UPI,Returning,-0.01946206546561786,2024,4,Apr,2024-04
O036509,2024-05-24,C09262,Customer 9262,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.0689,1873.38,1482.81,390.57,South,Bengaluru,UPI,Returning,0.2084841302885693,2024,5,May,2024-05
O010137,2024-06-05,C09262,Customer 9262,P008,Cables 4,Mobile Accessories,Cables,2,2400.0,0.1532,4064.73,2709.19,1355.54,North,Amritsar,Credit Card,Returning,0.3334883251778101,2024,6,Jun,2024-06
O036990,2024-06-22,C09262,Customer 9262,P027,Keyboards 3,Computer Accessories,Keyboards,2,1506.0,0.17,2499.86,1718.21,781.66,South,Hyderabad,UPI,Returning,0.3126815101645692,2024,6,Jun,2024-06
O012993,2024-08-08,C09262,Customer 9262,P033,Webcams 1,Computer Accessories,Webcams,2,1111.0,0.089,2024.18,1672.22,351.96,South,Chennai,Credit Card,Returning,0.1738778171901708,2024,8,Aug,2024-08
O019853,2024-08-20,C09262,Customer 9262,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.0654,2030.88,1098.09,932.79,West,Mumbai,UPI,Returning,0.45930335618057194,2024,8,Aug,2024-08
O029558,2024-12-17,C09262,Customer 9262,P046,Storage 2,Computer Accessories,Storage,1,2452.0,0.0998,2207.24,1603.03,604.21,North,Amritsar,Credit Card,Returning,0.27374005545387003,2024,12,Dec,2024-12
O006408,2025-02-14,C09262,Customer 9262,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.0998,750.77,512.75,238.02,West,Pune,Debit Card,Returning,0.31703451123513193,2025,2,Feb,2025-02
O003909,2025-03-10,C09262,Customer 9262,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1235,1262.97,1043.58,219.39,South,Bengaluru,Debit Card,Returning,0.17370958930140856,2025,3,Mar,2025-03
O040990,2025-03-27,C09262,Customer 9262,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0642,1115.48,751.33,364.14,East,Kolkata,Credit Card,Returning,0.32644242837164267,2025,3,Mar,2025-03
O019403,2025-05-23,C09262,Customer 9262,P004,Chargers 4,Mobile Accessories,Chargers,1,2152.0,0.043,2059.53,1296.71,762.83,West,Surat,UPI,Returning,0.3703903317747253,2025,5,May,2025-05
O012815,2025-06-20,C09262,Customer 9262,P066,Mini Fans 2,Smart Gadgets,Mini Fans,1,1749.0,0.0787,1611.37,1021.52,589.84,East,Patna,UPI,Returning,0.3660487659569187,2025,6,Jun,2025-06
O017139,2025-07-30,C09262,Customer 9262,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1385,1026.89,751.33,275.55,North,Amritsar,Debit Card,Returning,0.2683344856800631,2025,7,Jul,2025-07
O019251,2025-09-21,C09262,Customer 9262,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0365,1148.54,751.33,397.21,West,Pune,Credit Card,Returning,0.345839065248054,2025,9,Sep,2025-09
O022502,2025-09-24,C09262,Customer 9262,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.0421,963.66,741.41,222.26,West,Ahmedabad,Cash on Delivery,Returning,0.2306415125666729,2025,9,Sep,2025-09
O012343,2025-09-30,C09262,Customer 9262,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0566,1124.51,751.33,373.18,South,Coimbatore,Debit Card,Returning,0.33186009906537073,2025,9,Sep,2025-09
O002359,2025-10-08,C09262,Customer 9262,P034,Webcams 2,Computer Accessories,Webcams,1,1236.0,0.0856,1130.16,852.73,277.43,West,Nagpur,UPI,Returning,0.2454785163162738,2025,10,Oct,2025-10
O023953,2025-11-03,C09262,Customer 9262,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.2382,1645.53,1332.14,313.38,South,Bengaluru,UPI,Returning,0.19044320067090847,2025,11,Nov,2025-11
O009863,2025-11-30,C09262,Customer 9262,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1467,1017.16,751.33,265.83,West,Nagpur,Cash on Delivery,Returning,0.2613453144048134,2025,11,Nov,2025-11
O036685,2025-12-07,C09262,Customer 9262,P040,USB Hubs 4,Computer Accessories,USB Hubs,4,2074.0,0.3,5807.2,4659.63,1147.57,South,Bengaluru,UPI,Returning,0.1976115856178537,2025,12,Dec,2025-12
O049425,2024-04-17,C09263,Customer 9263,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.0472,601.2,371.37,229.83,South,Kochi,Credit Card,New,0.38228542914171654,2024,4,Apr,2024-04
O005464,2024-06-26,C09263,Customer 9263,P015,Cases 3,Mobile Accessories,Cases,2,1441.0,0.1408,2476.34,2087.16,389.18,East,Ranchi,Cash on Delivery,Returning,0.15715935614657114,2024,6,Jun,2024-06
O035413,2024-06-27,C09263,Customer 9263,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.084,2384.29,1417.01,967.28,West,Surat,Cash on Delivery,Returning,0.4056889052925609,2024,6,Jun,2024-06
O012813,2024-11-21,C09263,Customer 9263,P003,Chargers 3,Mobile Accessories,Chargers,1,2603.0,0.3,1822.1,1417.01,405.09,North,Jaipur,Debit Card,Returning,0.22232039953899346,2024,11,Nov,2024-11
O017655,2024-12-02,C09263,Customer 9263,P047,Storage 3,Computer Accessories,Storage,2,1284.0,0.2506,1924.43,1368.83,555.6,West,Ahmedabad,Net Banking,Returning,0.28870886444297794,2024,12,Dec,2024-12
O020318,2025-01-01,C09263,Customer 9263,P032,Mice 4,Computer Accessories,Mice,1,2908.0,0.1091,2590.75,2235.0,355.75,West,Surat,UPI,Returning,0.13731544919424876,2025,1,Jan,2025-01
O036176,2025-01-24,C09263,Customer 9263,P025,Keyboards 1,Computer Accessories,Keyboards,1,2378.0,0.125,2080.64,1459.73,620.91,South,Kochi,Cash on Delivery,Returning,0.2984226007382344,2025,1,Jan,2025-01
O017045,2025-01-26,C09263,Customer 9263,P049,Smartwatches 1,Smart Gadgets,Smartwatches,2,2110.0,0.0861,3856.54,2985.89,870.65,East,Kolkata,UPI,Returning,0.22575935942580655,2025,1,Jan,2025-01
O006682,2025-02-20,C09263,Customer 9263,P013,Cases 1,Mobile Accessories,Cases,1,2002.0,0.1373,1727.08,1359.95,367.14,South,Chennai,Cash on Delivery,Returning,0.21257845612247261,2025,2,Feb,2025-02
O032081,2025-05-10,C09263,Customer 9263,P012,Power Banks 4,Mobile Accessories,Power Banks,1,2794.0,0.116,2469.87,1998.18,471.68,East,Guwahati,Debit Card,Returning,0.19097361399587834,2025,5,May,2025-05
O011261,2025-06-30,C09263,Customer 9263,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1032,1292.27,1043.58,248.69,North,Lucknow,UPI,Returning,0.19244430343504065,2025,6,Jun,2025-06
O032146,2025-07-08,C09263,Customer 9263,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,1,1423.0,0.0402,1365.75,724.19,641.56,South,Hyderabad,UPI,Returning,0.4697492220391726,2025,7,Jul,2025-07
O013309,2025-09-23,C09263,Customer 9263,P035,Webcams 3,Computer Accessories,Webcams,1,1514.0,0.1975,1214.99,847.48,367.51,West,Pune,Debit Card,Returning,0.3024798558012823,2025,9,Sep,2025-09
O038805,2025-12-25,C09263,Customer 9263,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.2341,770.52,741.41,29.11,North,Chandigarh,UPI,Returning,0.037779681254217934,2025,12,Dec,2025-12
O012015,2024-12-07,C09264,Customer 9264,P062,Trackers 2,Smart Gadgets,Trackers,1,1518.0,0.142,1302.38,996.25,306.12,South,Hyderabad,Credit Card,New,0.23504660698106541,2024,12,Dec,2024-12
O009759,2025-08-02,C09264,Customer 9264,P033,Webcams 1,Computer Accessories,Webcams,2,1111.0,0.2087,1758.16,1672.22,85.94,North,Chandigarh,Net Banking,Returning,0.048880647950129676,2025,8,Aug,2025-08
O007874,2025-02-24,C09265,Customer 9265,P034,Webcams 2,Computer Accessories,Webcams,2,1236.0,0.1719,2047.01,1705.46,341.54,East,Patna,Net Banking,New,0.16684823229979337,2025,2,Feb,2025-02
O025952,2025-06-09,C09265,Customer 9265,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.0949,1966.69,1098.09,868.6,East,Bhubaneswar,UPI,Returning,0.441655776965358,2025,6,Jun,2025-06
O024885,2025-08-26,C09265,Customer 9265,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0783,1098.61,751.33,347.28,East,Bhubaneswar,Cash on Delivery,Returning,0.31610853715149145,2025,8,Aug,2025-08
O045982,2025-09-21,C09265,Customer 9265,P058,Smart Lights 2,Smart Gadgets,Smart Lights,2,1791.0,0.0306,3472.5,2250.2,1222.29,South,Hyderabad,Cash on Delivery,Returning,0.3519913606911447,2025,9,Sep,2025-09
O031921,2024-02-03,C09266,Customer 9266,P016,Cases 4,Mobile Accessories,Cases,2,835.0,0.0618,1566.8,885.25,681.55,North,Delhi,Credit Card,New,0.43499489405157005,2024,2,Feb,2024-02
O039149,2024-07-08,C09266,Customer 9266,P034,Webcams 2,Computer Accessories,Webcams,1,1236.0,0.1212,1086.17,852.73,233.44,East,Bhubaneswar,Credit Card,Returning,0.21492031634090425,2024,7,Jul,2024-07
O049442,2024-08-15,C09266,Customer 9266,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.3,704.2,741.41,-37.21,North,Delhi,UPI,Returning,-0.05284010224368077,2024,8,Aug,2024-08
O022989,2025-03-13,C09266,Customer 9266,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.0723,2003.74,1332.14,671.59,South,Hyderabad,Debit Card,Returning,0.3351682353998024,2025,3,Mar,2025-03
O036292,2025-05-11,C09266,Customer 9266,P038,USB Hubs 2,Computer Accessories,USB Hubs,1,1531.0,0.0973,1382.0,1064.15,317.85,South,Hyderabad,Cash on Delivery,Returning,0.22999276410998554,2025,5,May,2025-05
O013012,2024-12-04,C09267,Customer 9267,P016,Cases 4,Mobile Accessories,Cases,2,835.0,0.3,1169.0,885.25,283.75,East,Bhubaneswar,Credit Card,New,0.24272882805816937,2024,12,Dec,2024-12
O036599,2024-12-27,C09267,Customer 9267,P042,Laptop Stands 2,Computer Accessories,Laptop Stands,1,2530.0,0.3,1771.0,1899.48,-128.48,South,Bengaluru,Cash on Delivery,Returning,-0.07254658385093167,2024,12,Dec,2024-12
O047628,2025-02-13,C09267,Customer 9267,P025,Keyboards 1,Computer Accessories,Keyboards,3,2378.0,0.1436,6109.72,4379.18,1730.54,West,Nagpur,UPI,Returning,0.2832437493043871,2025,2,Feb,2025-02
O008920,2025-05-03,C09267,Customer 9267,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.1499,708.99,512.75,196.24,South,Hyderabad,Credit Card,Returning,0.27678810702548695,2025,5,May,2025-05
O036198,2025-05-15,C09267,Customer 9267,P011,Power Banks 3,Mobile Accessories,Power Banks,1,1237.0,0.2371,943.65,800.47,143.18,North,Amritsar,UPI,Returning,0.15172998463413342,2025,5,May,2025-05
O005664,2024-03-05,C09268,Customer 9268,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.2046,1003.83,742.74,261.09,West,Surat,UPI,New,0.2600938405905382,2024,3,Mar,2024-03
O003389,2024-08-20,C09268,Customer 9268,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.1624,1820.09,1098.09,722.0,West,Nagpur,UPI,Returning,0.39668368047733904,2024,8,Aug,2024-08
O015525,2024-12-08,C09268,Customer 9268,P020,Screen Protectors 4,Mobile Accessories,Screen Protectors,1,1968.0,0.228,1519.38,1217.33,302.05,East,Patna,Credit Card,Returning,0.19879819400018428,2024,12,Dec,2024-12
O024493,2025-04-15,C09268,Customer 9268,P049,Smartwatches 1,Smart Gadgets,Smartwatches,1,2110.0,0.0661,1970.56,1492.94,477.62,East,Patna,Cash on Delivery,Returning,0.24237780123416694,2025,4,Apr,2025-04
O002153,2025-06-14,C09268,Customer 9268,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1407,2320.18,1860.02,460.16,West,Pune,Debit Card,Returning,0.19832943995724472,2025,6,Jun,2025-06
O024016,2025-05-10,C09269,Customer 9269,P013,Cases 1,Mobile Accessories,Cases,1,2002.0,0.1637,1674.21,1359.95,314.27,West,Mumbai,UPI,New,0.1877124136159741,2025,5,May,2025-05
O039930,2025-09-22,C09269,Customer 9269,P047,Storage 3,Computer Accessories,Storage,3,1284.0,0.1613,3230.7,2053.24,1177.47,East,Patna,Credit Card,Returning,0.3644628099173554,2025,9,Sep,2025-09
O046534,2024-02-15,C09270,Customer 9270,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.087,1983.9,1098.09,885.81,East,Kolkata,Credit Card,New,0.44649931952215327,2024,2,Feb,2024-02
O045171,2024-12-30,C09270,Customer 9270,P033,Webcams 1,Computer Accessories,Webcams,3,1111.0,0.1597,2800.7,2508.33,292.37,North,Jaipur,Net Banking,Returning,0.10439175920305639,2024,12,Dec,2024-12
O006280,2025-02-27,C09270,Customer 9270,P002,Chargers 2,Mobile Accessories,Chargers,1,1428.0,0.0646,1335.75,872.53,463.22,North,Amritsar,Credit Card,Returning,0.3467864495601722,2025,2,Feb,2025-02
O036379,2025-07-22,C09272,Customer 9272,P004,Chargers 4,Mobile Accessories,Chargers,1,2152.0,0.1304,1871.47,1296.71,574.77,South,Bengaluru,Credit Card,New,0.30712220874499724,2025,7,Jul,2025-07
O039106,2024-01-18,C09273,Customer 9273,P040,USB Hubs 4,Computer Accessories,USB Hubs,4,2074.0,0.1132,7356.59,4659.63,2696.95,West,Ahmedabad,Debit Card,New,0.3666032767899257,2024,1,Jan,2024-01
O007986,2024-01-08,C09274,Customer 9274,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.0767,1025.8,836.11,189.69,South,Bengaluru,UPI,New,0.18491908754143108,2024,1,Jan,2024-01
O024089,2024-02-28,C09274,Customer 9274,P020,Screen Protectors 4,Mobile Accessories,Screen Protectors,1,1968.0,0.176,1621.55,1217.33,404.22,North,Amritsar,Net Banking,Returning,0.2492800098671025,2024,2,Feb,2024-02
O034737,2024-04-30,C09274,Customer 9274,P033,Webcams 1,Computer Accessories,Webcams,2,1111.0,0.0307,2153.72,1672.22,481.5,South,Bengaluru,Cash on Delivery,Returning,0.2235666660475828,2024,4,Apr,2024-04
O026824,2024-07-14,C09274,Customer 9274,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.2298,1673.54,1098.09,575.45,East,Ranchi,Net Banking,Returning,0.3438519545394792,2024,7,Jul,2024-07
O029318,2024-10-11,C09274,Customer 9274,P039,USB Hubs 3,Computer Accessories,USB Hubs,3,834.0,0.0571,2359.25,1538.25,821.0,West,Ahmedabad,UPI,Returning,0.347991946593197,2024,10,Oct,2024-10
